head	reason	batch_id
後會無期	cultural_no_binary	syn-len4-b07-20260718
戒驕戒躁	cultural_no_binary	syn-len4-b07-20260718
數理邏輯	other_documented	syn-len4-b07-20260718
末日審判	cultural_no_binary	syn-len4-b07-20260718
格林納達	proper_name_or_deixis	syn-len4-b07-20260718
模糊邏輯	other_documented	syn-len4-b07-20260718
舟車勞頓	other_documented	syn-len4-b07-20260718
連哄帶騙	other_documented	syn-len4-b07-20260718
遺傳信息	other_documented	syn-len4-b07-20260718
開放系統	other_documented	syn-len4-b07-20260718
一眼看穿	polysemous_no_stable_sense	syn-len4-b07-20260718
三寸金蓮	cultural_no_binary	syn-len4-b07-20260718
入口即化	other_documented	syn-len4-b07-20260718
垂簾聽政	cultural_no_binary	syn-len4-b07-20260718
戰雲密佈	other_documented	syn-len4-b07-20260718
掉頭就走	other_documented	syn-len4-b07-20260718
深表同情	other_documented	syn-len4-b07-20260718
獸性大發	other_documented	syn-len4-b07-20260718
立地成佛	cultural_no_binary	syn-len4-b07-20260718
超前意識	other_documented	syn-len4-b07-20260718
一池春水	cultural_no_binary	syn-len4-b07-20260718
亂臣賊子	cultural_no_binary	syn-len4-b07-20260718
勝任能力	other_documented	syn-len4-b07-20260718
國民大會	proper_name_or_deixis	syn-len4-b07-20260718
地方國營	other_documented	syn-len4-b07-20260718
多退少補	other_documented	syn-len4-b07-20260718
天妒英才	cultural_no_binary	syn-len4-b07-20260718
寒風刺骨	other_documented	syn-len4-b07-20260718
幸運抽獎	other_documented	syn-len4-b07-20260718
庖丁解牛	cultural_no_binary	syn-len4-b07-20260718
擁軍優屬	cultural_no_binary	syn-len4-b07-20260718
晚節不保	cultural_no_binary	syn-len4-b07-20260718
普利策獎	proper_name_or_deixis	syn-len4-b07-20260718
毀譽參半	other_documented	syn-len4-b07-20260718
種子植物	other_documented	syn-len4-b07-20260718
結業典禮	other_documented	syn-len4-b07-20260718
論資排輩	cultural_no_binary	syn-len4-b07-20260718
財產公證	other_documented	syn-len4-b07-20260718
軍事顧問	other_documented	syn-len4-b07-20260718
開業大吉	cultural_no_binary	syn-len4-b07-20260718
風流成性	cultural_no_binary	syn-len4-b07-20260718
馬爾康縣	proper_name_or_deixis	syn-len4-b07-20260718
交叉火力	other_documented	syn-len4-b07-20260718
兒孫滿堂	cultural_no_binary	syn-len4-b07-20260718
全權代表	other_documented	syn-len4-b07-20260718
可移植性	other_documented	syn-len4-b07-20260718
姦夫淫婦	cultural_no_binary	syn-len4-b07-20260718
心裏癢癢	cultural_no_binary	syn-len4-b07-20260718
文學語言	other_documented	syn-len4-b07-20260718
火中取栗	cultural_no_binary	syn-len4-b07-20260718
真誠待人	other_documented	syn-len4-b07-20260718
連本帶利	other_documented	syn-len4-b07-20260718
陽性反應	other_documented	syn-len4-b07-20260718
電子網絡	other_documented	syn-len4-b07-20260718
一世英名	cultural_no_binary	syn-len4-b07-20260718
一言不合	cultural_no_binary	syn-len4-b07-20260718
三級士官	other_documented	syn-len4-b07-20260718
以理服人	other_documented	syn-len4-b07-20260718
加大油門	other_documented	syn-len4-b07-20260718
十三太保	proper_name_or_deixis	syn-len4-b07-20260718
和而不同	cultural_no_binary	syn-len4-b07-20260718
小亞細亞	proper_name_or_deixis	syn-len4-b07-20260718
小恩小惠	cultural_no_binary	syn-len4-b07-20260718
數量分析	other_documented	syn-len4-b07-20260718
晚期癌症	other_documented	syn-len4-b07-20260718
格殺勿論	polysemous_no_stable_sense	syn-len4-b07-20260718
桃紅柳綠	cultural_no_binary	syn-len4-b07-20260718
民粹主義	other_documented	syn-len4-b07-20260718
無性繁殖	other_documented	syn-len4-b07-20260718
無福消受	other_documented	syn-len4-b07-20260718
狗頭軍師	cultural_no_binary	syn-len4-b07-20260718
直搗黃龍	cultural_no_binary	syn-len4-b07-20260718
示例代碼	other_documented	syn-len4-b07-20260718
積分方程	other_documented	syn-len4-b07-20260718
自選動作	other_documented	syn-len4-b07-20260718
通俗讀物	other_documented	syn-len4-b07-20260718
通商口岸	other_documented	syn-len4-b07-20260718
一語雙關	other_documented	syn-len4-b07-20260718
世界大同	cultural_no_binary	syn-len4-b07-20260718
並肩而行	other_documented	syn-len4-b07-20260718
事到臨頭	other_documented	syn-len4-b07-20260718
二級士官	other_documented	syn-len4-b07-20260718
尊姓大名	other_documented	syn-len4-b07-20260718
忽上忽下	other_documented	syn-len4-b07-20260718
政黨政治	other_documented	syn-len4-b07-20260718
教會學校	other_documented	syn-len4-b07-20260718
菲律賓人	proper_name_or_deixis	syn-len4-b07-20260718
警備司令	other_documented	syn-len4-b07-20260718
順水人情	cultural_no_binary	syn-len4-b07-20260718
骨牌效應	other_documented	syn-len4-b07-20260718
人浮於事	cultural_no_binary	syn-len4-b07-20260718
取得一致	other_documented	syn-len4-b07-20260718
唱獨角戲	other_documented	syn-len4-b07-20260718
域名搶注	other_documented	syn-len4-b07-20260718
奧匈帝國	proper_name_or_deixis	syn-len4-b07-20260718
形跡可疑	other_documented	syn-len4-b07-20260718
復活節島	proper_name_or_deixis	syn-len4-b07-20260718
德智體美	other_documented	syn-len4-b07-20260718
活血止痛	other_documented	syn-len4-b07-20260718
焚書坑儒	proper_name_or_deixis	syn-len4-b07-20260718
生於憂患	cultural_no_binary	syn-len4-b07-20260718
羊入虎口	cultural_no_binary	syn-len4-b07-20260718
自求多福	cultural_no_binary	syn-len4-b07-20260718
財團法人	other_documented	syn-len4-b07-20260718
起承轉合	cultural_no_binary	syn-len4-b07-20260718
輸入系統	other_documented	syn-len4-b07-20260718
魚香茄子	other_documented	syn-len4-b07-20260718
一語成讖	cultural_no_binary	syn-len4-b07-20260718
七分之一	other_documented	syn-len4-b07-20260718
不識好歹	cultural_no_binary	syn-len4-b07-20260718
人心不古	cultural_no_binary	syn-len4-b07-20260718
內分泌腺	other_documented	syn-len4-b07-20260718
公共道德	other_documented	syn-len4-b07-20260718
動態更新	other_documented	syn-len4-b07-20260718
后羿射日	proper_name_or_deixis	syn-len4-b07-20260718
唏哩嘩啦	other_documented	syn-len4-b07-20260718
啦啦隊長	proper_name_or_deixis	syn-len4-b07-20260718
天地良心	cultural_no_binary	syn-len4-b07-20260718
太陽能板	other_documented	syn-len4-b07-20260718
小蘿蔔頭	other_documented	syn-len4-b07-20260718
恢復常態	other_documented	syn-len4-b07-20260718
手寫識別	other_documented	syn-len4-b07-20260718
技術援助	other_documented	syn-len4-b07-20260718
收發短信	other_documented	syn-len4-b07-20260718
構造運動	other_documented	syn-len4-b07-20260718
橢圓曲線	other_documented	syn-len4-b07-20260718
由表及裏	other_documented	syn-len4-b07-20260718
競爭產品	other_documented	syn-len4-b07-20260718
