head	reason	batch_id
初步設想	other_documented	syn-len4-b08-20260718
口沫橫飛	other_documented	syn-len4-b08-20260718
因式分解	other_documented	syn-len4-b08-20260718
在商言商	cultural_no_binary	syn-len4-b08-20260718
婦人之仁	cultural_no_binary	syn-len4-b08-20260718
有色人種	other_documented	syn-len4-b08-20260718
深宅大院	other_documented	syn-len4-b08-20260718
濟寧地區	proper_name_or_deixis	syn-len4-b08-20260718
語氣助詞	other_documented	syn-len4-b08-20260718
金口玉言	cultural_no_binary	syn-len4-b08-20260718
鐘樓怪人	proper_name_or_deixis	syn-len4-b08-20260718
魚貫而出	other_documented	syn-len4-b08-20260718
伊斯坦堡	proper_name_or_deixis	syn-len4-b08-20260718
充要條件	other_documented	syn-len4-b08-20260718
光纖接口	other_documented	syn-len4-b08-20260718
加深印象	polysemous_no_stable_sense	syn-len4-b08-20260718
四角號碼	other_documented	syn-len4-b08-20260718
懷璧其罪	cultural_no_binary	syn-len4-b08-20260718
民族平等	other_documented	syn-len4-b08-20260718
民脂民膏	cultural_no_binary	syn-len4-b08-20260718
海運公司	other_documented	syn-len4-b08-20260718
異戊二烯	other_documented	syn-len4-b08-20260718
終年積雪	other_documented	syn-len4-b08-20260718
行政會議	other_documented	syn-len4-b08-20260718
言多必失	cultural_no_binary	syn-len4-b08-20260718
逢高賣出	other_documented	syn-len4-b08-20260718
風刀霜劍	cultural_no_binary	syn-len4-b08-20260718
上皮組織	other_documented	syn-len4-b08-20260718
人物描寫	other_documented	syn-len4-b08-20260718
低音提琴	other_documented	syn-len4-b08-20260718
孔武有力	other_documented	syn-len4-b08-20260718
廣結善緣	cultural_no_binary	syn-len4-b08-20260718
有效數字	other_documented	syn-len4-b08-20260718
氫氧化物	other_documented	syn-len4-b08-20260718
沾不上邊	other_documented	syn-len4-b08-20260718
無花果樹	other_documented	syn-len4-b08-20260718
甜而不膩	other_documented	syn-len4-b08-20260718
相對而坐	other_documented	syn-len4-b08-20260718
糖醋里脊	other_documented	syn-len4-b08-20260718
股四頭肌	other_documented	syn-len4-b08-20260718
能上能下	cultural_no_binary	syn-len4-b08-20260718
自然之友	proper_name_or_deixis	syn-len4-b08-20260718
食色性也	cultural_no_binary	syn-len4-b08-20260718
保定地區	proper_name_or_deixis	syn-len4-b08-20260718
借腹生子	other_documented	syn-len4-b08-20260718
傳輸控制	other_documented	syn-len4-b08-20260718
兔死狐悲	cultural_no_binary	syn-len4-b08-20260718
名譽博士	other_documented	syn-len4-b08-20260718
婆羅門教	proper_name_or_deixis	syn-len4-b08-20260718
差分方程	other_documented	syn-len4-b08-20260718
掌握電腦	other_documented	syn-len4-b08-20260718
有仇必報	cultural_no_binary	syn-len4-b08-20260718
木薯澱粉	other_documented	syn-len4-b08-20260718
正月初三	proper_name_or_deixis	syn-len4-b08-20260718
殘花敗柳	cultural_no_binary	syn-len4-b08-20260718
清風徐來	cultural_no_binary	syn-len4-b08-20260718
男耕女織	cultural_no_binary	syn-len4-b08-20260718
癌症腫瘤	other_documented	syn-len4-b08-20260718
直接經驗	other_documented	syn-len4-b08-20260718
終生伴侶	other_documented	syn-len4-b08-20260718
自毀前程	other_documented	syn-len4-b08-20260718
藤野先生	proper_name_or_deixis	syn-len4-b08-20260718
訓導主任	other_documented	syn-len4-b08-20260718
鬱鬱而終	other_documented	syn-len4-b08-20260718
區域網絡	other_documented	syn-len4-b08-20260718
基本詞彙	other_documented	syn-len4-b08-20260718
奇風異俗	other_documented	syn-len4-b08-20260718
學生手冊	other_documented	syn-len4-b08-20260718
富貴逼人	cultural_no_binary	syn-len4-b08-20260718
恩斷義絕	other_documented	syn-len4-b08-20260718
手抓羊肉	other_documented	syn-len4-b08-20260718
掩面而泣	other_documented	syn-len4-b08-20260718
揭不開鍋	other_documented	syn-len4-b08-20260718
摩卡咖啡	other_documented	syn-len4-b08-20260718
擒賊擒王	cultural_no_binary	syn-len4-b08-20260718
旁系血親	other_documented	syn-len4-b08-20260718
窮兵黷武	cultural_no_binary	syn-len4-b08-20260718
維護和平	other_documented	syn-len4-b08-20260718
緩衝作用	other_documented	syn-len4-b08-20260718
雞新城疫	other_documented	syn-len4-b08-20260718
高級職務	other_documented	syn-len4-b08-20260718
克里米亞	proper_name_or_deixis	syn-len4-b08-20260718
十二地支	proper_name_or_deixis	syn-len4-b08-20260718
大將之風	cultural_no_binary	syn-len4-b08-20260718
奴隸制度	other_documented	syn-len4-b08-20260718
放不下心	other_documented	syn-len4-b08-20260718
春秋大夢	cultural_no_binary	syn-len4-b08-20260718
物我兩忘	cultural_no_binary	syn-len4-b08-20260718
美國軍人	other_documented	syn-len4-b08-20260718
良藥苦口	cultural_no_binary	syn-len4-b08-20260718
萬用手冊	other_documented	syn-len4-b08-20260718
鐵器時代	other_documented	syn-len4-b08-20260718
麥蓋提縣	proper_name_or_deixis	syn-len4-b08-20260718
七言絕句	other_documented	syn-len4-b08-20260718
不乾不淨	other_documented	syn-len4-b08-20260718
供油系統	other_documented	syn-len4-b08-20260718
元素符號	other_documented	syn-len4-b08-20260718
全權處理	other_documented	syn-len4-b08-20260718
出錯信息	other_documented	syn-len4-b08-20260718
千金要方	proper_name_or_deixis	syn-len4-b08-20260718
君子協定	other_documented	syn-len4-b08-20260718
基里巴斯	proper_name_or_deixis	syn-len4-b08-20260718
弗蘭西斯	proper_name_or_deixis	syn-len4-b08-20260718
從輕發落	other_documented	syn-len4-b08-20260718
政界人士	other_documented	syn-len4-b08-20260718
木牛流馬	proper_name_or_deixis	syn-len4-b08-20260718
此路不通	cultural_no_binary	syn-len4-b08-20260718
歷史遺產	other_documented	syn-len4-b08-20260718
死於安樂	cultural_no_binary	syn-len4-b08-20260718
潑婦罵街	cultural_no_binary	syn-len4-b08-20260718
瓊漿玉液	cultural_no_binary	syn-len4-b08-20260718
眼神不好	polysemous_no_stable_sense	syn-len4-b08-20260718
警報系統	other_documented	syn-len4-b08-20260718
雙重國籍	other_documented	syn-len4-b08-20260718
霍比特人	proper_name_or_deixis	syn-len4-b08-20260718
高矮胖瘦	other_documented	syn-len4-b08-20260718
